QuestIndex,1832,,,,,

MessageIndex,StringCode,Menu0,Menu1,Menu2,Menu3,Menu4
11,11,0,0,0,0,0
12,12,0,0,0,0,0
13,13,0,0,0,0,0
1100,1100,0,0,0,0,0
10000,10000,10001,10002,0,0,0
10001,10001,0,0,0,0,0
10002,10002,0,0,0,0,0
10010,10010,10011,0,0,0,0
10011,10011,0,0,0,0,0
10020,10020,0,0,0,0,0
10100,10100,10101,0,0,0,0
10101,10101,0,0,0,0,0
10110,10110,10111,0,0,0,0
10111,10111,0,0,0,0,0
10120,10120,0,0,0,0,0
11000,11000,0,0,0,0,0
20000,20000,20001,20002,20003,20004,0
20001,20001,0,0,0,0,0
20002,20002,0,0,0,0,0
20003,20003,0,0,0,0,0
20004,20004,0,0,0,0,0
